
STATE,CONSTITUENCY,NAME,WINNER,PARTY,SYMBOL,GENDER,"CRIMINAL
CASES",AGE,CATEGORY,EDUCATION,ASSETS,LIABILITIES,"GENERAL
VOTES","POSTAL
VOTES","TOTAL
VOTES","OVER TOTAL ELECTORS 
IN CONSTITUENCY","OVER TOTAL VOTES POLLED 
IN CONSTITUENCY",TOTAL ELECTORS
Maharashtra,BHANDARA - GONDIYA,K. N. Nanhe,0,VBA,Cup & Saucer,MALE,0,68,GENERAL,Graduate Professional,"Rs 59,95,146
 ~ 59 Lacs+","Rs 60,000
 ~ 60 Thou+",45587,255,45842,2.530531764,3.677530579,1811556
Maharashtra,BHANDARA - GONDIYA,Patle Rajendra Sahasram,0,IND,Tractor Chalata Kisan,MALE,2,56,GENERAL,Others,"Rs 3,25,13,000
 ~ 3 Crore+","Rs 75,00,000
 ~ 75 Lacs+",13079,66,13145,0.725619302,1.05451637,1811556
Rajasthan,BHARATPUR,RANJEETA KOLI,1,BJP,Lotus,FEMALE,0,39,SC,8th Pass,"Rs 31,17,190
 ~ 31 Lacs+","Rs 0
 ~",701293,6699,707992,36.42320122,61.61965794,1943794
Rajasthan,BHARATPUR,ABHIJEET KUMAR JATAV,0,INC,Hand,MALE,0,59,SC,Graduate Professional,"Rs 13,30,45,865
 ~ 13 Crore+","Rs 2,83,46,352
 ~ 2 Crore+",387863,1730,389593,20.04291607,33.90799246,1943794
Rajasthan,BHARATPUR,SURAJ PRADHAN JATAV,0,BSP,Elephant,MALE,0,56,SC,Graduate Professional,"Rs 1,58,96,000
 ~ 1 Crore+","Rs 12,65,000
 ~ 12 Lacs+",31497,118,31615,1.626458359,2.751592512,1943794
Gujarat,BHARUCH,Mansukhbhai Dhanjibhai Vasava,1,BJP,Lotus,MALE,0,61,ST,Post Graduate,"Rs 68,35,957
 ~ 68 Lacs+","Rs 0
 ~",635374,2421,637795,40.76620354,55.42871992,1564519
Gujarat,BHARUCH,Sherkhan Abdulsakur Pathan,0,INC,Hand,MALE,3,37,GENERAL,12th Pass,"Rs 33,43,699
 ~ 33 Lacs+","Rs 0
 ~",302890,691,303581,19.40411078,26.38325202,1564519
Gujarat,BHARUCH,Chhotubhai Amarsinh Vasava,0,BTP,Auto- Rickshaw,MALE,6,73,ST,10th Pass,"Rs 2,01,46,320
 ~ 2 Crore+","Rs 45,95,420
 ~ 45 Lacs+",143093,990,144083,9.209411966,12.52179188,1564519
Gujarat,BHARUCH,Sindha Kiritsinh Alias Jalamsinh Nathubava,0,IND,Air Conditioner,MALE,0,40,GENERAL,5th Pass,"Rs 10,35,000
 ~ 10 Lacs+","Rs 0
 ~",15110,0,15110,0.965792042,1.313161687,1564519
Gujarat,BHAVNAGAR,DR.BHARATIBEN DHIRUBHAI SHIYAL,1,BJP,Lotus,FEMALE,0,55,GENERAL,Graduate Professional,"Rs 1,77,53,161
 ~ 1 Crore+","Rs 36,89,036
 ~ 36 Lacs+",655272,6001,661273,37.39603698,63.32564674,1768297
Gujarat,BHAVNAGAR,PATEL MANHARBHAI NAGJIBHAI (VASANI),0,INC,Hand,MALE,0,50,GENERAL,10th Pass,"Rs 7,59,61,835
 ~ 7 Crore+","Rs 55,95,198
 ~ 55 Lacs+",329131,2623,331754,18.76121489,31.76983879,1768297
Gujarat,BHAVNAGAR,NOTA,0,NOTA,,,,,,,,,16115,268,16383,0.926484635,1.568889204,1768297
Rajasthan,BHILWARA,SUBHASH CHANDRA BAHERIA,1,BJP,Lotus,MALE,0,62,GENERAL,Graduate,"Rs 23,27,03,276
 ~ 23 Crore+","Rs 18,27,380
 ~ 18 Lacs+",936065,2095,938160,46.97075293,71.5600403,1997328
Rajasthan,BHILWARA,RAM PAL SHARMA,0,INC,Hand,MALE,1,52,GENERAL,12th Pass,"Rs 7,49,00,711
 ~ 7 Crore+","Rs 2,46,50,224
 ~ 2 Crore+",325145,1015,326160,16.32981664,24.87850979,1997328
Rajasthan,BHILWARA,NOTA,0,NOTA,,,,,,,,,17388,30,17418,0.872065079,1.328592971,1997328
Rajasthan,BHILWARA,SHIVLAL GURJAR,0,BSP,Elephant,MALE,1,40,GENERAL,5th Pass,"Rs 62,02,833
 ~ 62 Lacs+","Rs 12,50,000
 ~ 12 Lacs+",15599,28,15627,0.78239528,1.191980845,1997328
Rajasthan,BHILWARA,PAWAN KUMAR SHARMA,0,RTORP,Pressure Cooker,MALE,0,42,GENERAL,Graduate,"Rs 10,89,730
 ~ 10 Lacs+","Rs 0
 ~",13140,8,13148,0.658279461,1.002890136,1997328
Madhya Pradesh,BHIND,SANDHYA RAY,1,BJP,Lotus,FEMALE,0,45,SC,Post Graduate,"Rs 5,11,08,660
 ~ 5 Crore+","Rs 1,34,00,000
 ~ 1 Crore+",522990,4704,527694,29.89202043,54.81299281,1765334
Madhya Pradesh,BHIND,DEVASHISH,0,INC,Hand,MALE,0,28,SC,Graduate Professional,"Rs 7,46,723
 ~ 7 Lacs+","Rs 0
 ~",327177,632,327809,18.56923392,34.0504011,1765334
Madhya Pradesh,BHIND,BABU RAM JAMOR,0,BSP,Elephant,MALE,0,67,SC,10th Pass,"Rs 1,25,71,690
 ~ 1 Crore+","Rs 5,40,000
 ~ 5 Lacs+",66345,268,66613,3.77339359,6.919271188,1765334
Maharashtra,BHIWANDI,KAPIL MORESHWAR PATIL,1,BJP,Lotus,MALE,0,58,GENERAL,Graduate,"Rs 41,88,50,781
 ~ 41 Crore+","Rs 56,45,459
 ~ 56 Lacs+",522032,1551,523583,27.70133855,52.06646745,1890100
Maharashtra,BHIWANDI,TAWARE SURESH KASHINATH,0,INC,Hand,MALE,1,62,GENERAL,12th Pass,"Rs 32,45,22,111
 ~ 32 Crore+","Rs 9,64,774
 ~ 9 Lacs+",366671,583,367254,19.43040051,36.52070147,1890100
Maharashtra,BHIWANDI,PROF. (DR.) ARUN SAVANT,0,VBA,Cup & Saucer,MALE,0,69,GENERAL,Doctorate,"Rs 5,08,83,853
 ~ 5 Crore+","Rs 0
 ~",51259,196,51455,2.722342733,5.116820223,1890100
Maharashtra,BHIWANDI,NITESH RAGHUNATH JADHAV,0,IND,Ring,MALE,2,27,GENERAL,12th Pass,"Rs 8,34,000
 ~ 8 Lacs+","Rs 0
 ~",20675,22,20697,1.095021427,2.058163991,1890100
Maharashtra,BHIWANDI,NOTA,0,NOTA,,,,,,,,,16355,42,16397,0.867520237,1.630560707,1890100
Haryana,BHIWANI-MAHENDRAGARH,Dharambir Singh S/o Bhale Ram,1,BJP,Lotus,MALE,0,64,GENERAL,Graduate,"Rs 6,06,42,205
 ~ 6 Crore+","Rs 2,40,000
 ~ 2 Lacs+",725725,10974,736699,44.53191257,63.18682638,1654317
Haryana,BHIWANI-MAHENDRAGARH,Shruti Choudhry,0,INC,Hand,FEMALE,0,43,GENERAL,Graduate Professional,"Rs 1,01,61,18,000
 ~ 101 Crore+","Rs 15,10,84,000
 ~ 15 Crore+",290463,1773,292236,17.66505452,25.06514247,1654317
Haryana,BHIWANI-MAHENDRAGARH,Swati Yadav,0,JNJP,Chappals,FEMALE,0,30,GENERAL,Post Graduate,"Rs 9,15,21,178
 ~ 9 Crore+","Rs 4,59,67,727
 ~ 4 Crore+",84236,720,84956,5.135412379,7.286693781,1654317
Haryana,BHIWANI-MAHENDRAGARH,Ramesh Rao Pilot,0,LTSP,Auto- Rickshaw,MALE,0,46,GENERAL,Graduate Professional,"Rs 9,14,65,000
 ~ 9 Crore+","Rs 1,43,67,975
 ~ 1 Crore+",20170,64,20234,1.223102948,1.735474386,1654317
Telangana,BHONGIR,Komati Reddy Venkat Reddy,1,INC,Hand,MALE,14,55,GENERAL,12th Pass,"Rs 16,25,43,845
 ~ 16 Crore+","Rs 2,40,69,129
 ~ 2 Crore+",532031,764,532795,32.72630223,43.93181929,1628033
Telangana,BHONGIR,Dr. Boora Narsaiah Goud,0,TRS,Car,MALE,0,60,GENERAL,Post Graduate,"Rs 23,74,58,144
 ~ 23 Crore+","Rs 4,29,63,534
 ~ 4 Crore+",527235,341,527576,32.40573133,43.50148461,1628033
Telangana,BHONGIR,P.V. Shyam Sunder Rao,0,BJP,Lotus,MALE,7,46,GENERAL,Post Graduate,"Rs 32,30,73,107
 ~ 32 Crore+","Rs 4,90,80,220
 ~ 4 Crore+",65222,235,65457,4.020618747,5.397282435,1628033
Telangana,BHONGIR,Goda Sri Ramulu,0,CPI(M),Ears of Corn And Sickle,MALE,0,54,GENERAL,8th Pass,"Rs 1,57,99,990
 ~ 1 Crore+","Rs 72,65,216
 ~ 72 Lacs+",28135,18,28153,1.729264702,2.321366583,1628033
Telangana,BHONGIR,Singapaka Lingam,0,IND,Road Roller,MALE,0,44,SC,Illiterate,Nil,"Rs 0
 ~",27973,0,27973,1.718208415,2.306524613,1628033
Madhya Pradesh,BHOPAL,SADHVI PRAGYA SINGH THAKUR,1,BJP,Lotus,FEMALE,1,49,GENERAL,Post Graduate,"Rs 4,44,224
 ~ 4 Lacs+","Rs 0
 ~",865212,1270,866482,40.43575388,61.51068846,2142861
Madhya Pradesh,BHOPAL,DIGVIJAYA SINGH,0,INC,Hand,MALE,8,71,GENERAL,Graduate Professional,"Rs 38,07,27,853
 ~ 38 Crore+","Rs 1,39,72,396
 ~ 1 Crore+",501279,381,501660,23.41075786,35.61234044,2142861
Odisha,BHUBANESWAR,APARAJITA SARANGI,1,BJP,Lotus,FEMALE,0,49,GENERAL,Graduate,"Rs 3,16,77,600
 ~ 3 Crore+","Rs 43,29,959
 ~ 43 Lacs+",485793,1198,486991,28.65195643,48.42674797,1699678
Odisha,BHUBANESWAR,Arup Mohan Patnaik,0,BJD,Conch,MALE,0,63,GENERAL,Graduate Professional,"Rs 9,27,00,106
 ~ 9 Crore+","Rs 2,70,000
 ~ 2 Lacs+",462911,241,463152,27.24939665,46.05618004,1699678
Odisha,BHUBANESWAR,JANARDAN PATI,0,CPI(M),"Hammer, Sickle and Star",MALE,1,71,GENERAL,Graduate Professional,"Rs 2,36,86,053
 ~ 2 Crore+","Rs 0
 ~",22993,33,23026,1.35472719,2.2897226,1699678
Karnataka,BIDAR,BHAGWANTH KHUBA,1,BJP,Lotus,MALE,1,50,GENERAL,Graduate Professional,"Rs 5,18,36,416
 ~ 5 Crore+","Rs 1,02,39,000
 ~ 1 Crore+",583833,1638,585471,32.98251643,52.35576859,1775095
Karnataka,BIDAR,ESHWAR B. KHANDRE,0,INC,Hand,MALE,0,57,GENERAL,Graduate Professional,"Rs 12,33,13,691
 ~ 12 Crore+","Rs 73,32,800
 ~ 73 Lacs+",467297,1340,468637,26.40067151,41.90788326,1775095
Karnataka,BIDAR,BABA BUKHARI,0,BSP,Elephant,MALE,0,65,GENERAL,10th Pass,"Rs 1,02,12,000
 ~ 1 Crore+","Rs 0
 ~",15168,20,15188,0.855616178,1.358187533,1775095
Karnataka,BIJAPUR,JIGAJINAGI RAMESH CHANDAPPA,1,BJP,Lotus,MALE,0,66,SC,Graduate,"Rs 50,41,22,985
 ~ 50 Crore+","Rs 16,00,000
 ~ 16 Lacs+",633868,1999,635867,35.3733644,57.15694391,1797587
Karnataka,BIJAPUR,DR. SUNITA DEVANAND CHAVAN,0,JD(S),A lady farmer carrying paddy on her head,FEMALE,0,42,SC,Doctorate,"Rs 4,94,82,018
 ~ 4 Crore+","Rs 1,41,84,713
 ~ 1 Crore+",377342,487,377829,21.0186767,33.962371,1797587
Karnataka,BIJAPUR,DHAREPPA MAHADEV ARDHAVAR,0,IND,Ganna Kisan,MALE,0,33,SC,Graduate Professional,"Rs 32,26,500
 ~ 32 Lacs+","Rs 6,75,000
 ~ 6 Lacs+",23701,5,23706,1.318767882,2.130889812,1797587
Karnataka,BIJAPUR,PUJARI SHRINATH SANGAPPA,0,BSP,Elephant,MALE,3,36,SC,Graduate Professional,"Rs 26,80,100
 ~ 26 Lacs+","Rs 0
 ~",23389,53,23442,1.304081527,2.107159326,1797587
Karnataka,BIJAPUR,NOTA,0,NOTA,,,,,,,,,12280,6,12286,0.683471787,1.104366499,1797587
Uttar Pradesh,BIJNOR,MALOOK NAGAR,1,BSP,Elephant,MALE,7,53,GENERAL,Graduate,"Rs 2,49,96,28,021
 ~ 249 Crore+","Rs 1,01,61,48,176
 ~ 101 Crore+",559824,1221,561045,33.71411402,50.91309532,1664125
Uttar Pradesh,BIJNOR,RAJA BHARATENDRA SINGH,0,BJP,Lotus,MALE,3,55,GENERAL,Graduate,"Rs 4,98,67,061
 ~ 4 Crore+","Rs 0
 ~",488061,3043,491104,29.51124465,44.56616629,1664125
Uttar Pradesh,BIJNOR,NASIMUDDIN SIDDIQUI,0,INC,Hand,MALE,1,59,GENERAL,Graduate Professional,"Rs 13,07,39,688
 ~ 13 Crore+","Rs 0
 ~",25699,134,25833,1.55234733,2.344264705,1664125
Rajasthan,BIKANER (SC),ARJUN RAM MEGHWAL,1,BJP,Lotus,MALE,0,65,SC,Post Graduate,"Rs 2,35,24,459
 ~ 2 Crore+","Rs 10,60,314
 ~ 10 Lacs+",655427,2316,657743,35.52241595,59.76765107,1851628
Rajasthan,BIKANER (SC),MADAN GOPAL MEGHWAL,0,INC,Hand,MALE,0,55,SC,Graduate,"Rs 3,99,62,659
 ~ 3 Crore+","Rs 49,66,129
 ~ 49 Lacs+",392268,1394,393662,21.26031795,35.77119491,1851628
Rajasthan,BIKANER (SC),NOTA,0,NOTA,,,,,,,,,13426,84,13510,0.729628197,1.227623807,1851628
Rajasthan,BIKANER (SC),BHAIRA RAM,0,BSP,Elephant,MALE,0,47,SC,5th Pass,"Rs 11,54,500
 ~ 11 Lacs+","Rs 0
 ~",11357,55,11412,0.616322501,1.036983189,1851628
Chhattisgarh,BILASPUR,ARUN SAO,1,BJP,Lotus,MALE,0,51,GENERAL,Graduate Professional,"Rs 1,35,44,588
 ~ 1 Crore+","Rs 50,000
 ~ 50 Thou+",633268,1291,634559,33.80793232,52.43158294,1876953
Chhattisgarh,BILASPUR,ATAL SHRIVASTAV,0,INC,Hand,MALE,4,51,GENERAL,Graduate Professional,"Rs 15,82,33,341
 ~ 15 Crore+","Rs 1,13,86,394
 ~ 1 Crore+",492185,611,492796,26.25510601,40.71815914,1876953
Chhattisgarh,BILASPUR,UTTAM DAS GUROO GOSAI,0,BSP,Elephant,MALE,0,47,GENERAL,12th Pass,"Rs 98,74,225
 ~ 98 Lacs+","Rs 0
 ~",21088,92,21180,1.128424633,1.750035736,1876953
West Bengal,BIRBHUM,SATABDI ROY,1,AITC,Flowers and Grass,FEMALE,0,49,GENERAL,Graduate,"Rs 4,86,52,722
 ~ 4 Crore+","Rs 1,86,04,443
 ~ 1 Crore+",653426,651,654077,38.49280169,45.10539905,1699219
West Bengal,BIRBHUM,DUDH KUMAR MONDAL,0,BJP,Lotus,MALE,7,63,GENERAL,Graduate,"Rs 65,59,932
 ~ 65 Lacs+","Rs 1,00,000
 ~ 1 Lacs+",563715,1438,565153,33.25957396,38.97316614,1699219
West Bengal,BIRBHUM,KARIM REZAUL,0,CPI(M),"Hammer, Sickle and Star",MALE,0,54,GENERAL,Doctorate,"Rs 1,18,77,651
 ~ 1 Crore+","Rs 15,95,184
 ~ 15 Lacs+",96673,90,96763,5.694557323,6.672813335,1699219
West Bengal,BIRBHUM,IMAM HOSSAIN,0,INC,Hand,MALE,0,51,GENERAL,12th Pass,"Rs 1,23,69,362
 ~ 1 Crore+","Rs 0
 ~",75451,95,75546,4.445924863,5.209680934,1699219
West Bengal,BIRBHUM,AHAMED FARUK,0,RVNP,Tractor Chalata Kisan,MALE,0,49,GENERAL,10th Pass,"Rs 32,94,000
 ~ 32 Lacs+","Rs 1,20,000
 ~ 1 Lacs+",15171,0,15171,0.892821938,1.046197938,1699219
West Bengal,BISHNUPUR,KHAN SAUMITRA,1,BJP,Lotus,MALE,6,38,SC,12th Pass,"Rs 86,56,777
 ~ 86 Lacs+","Rs 10,77,120
 ~ 10 Lacs+",654904,2115,657019,40.37729866,46.23016892,1627199
West Bengal,BISHNUPUR,SHYAMAL SANTRA,0,AITC,Flowers and Grass,MALE,0,39,SC,Post Graduate,"Rs 46,42,924
 ~ 46 Lacs+","Rs 6,50,000
 ~ 6 Lacs+",578560,412,578972,35.58089699,40.73850735,1627199
West Bengal,BISHNUPUR,KHAN SUNIL,0,CPI(M),"Hammer, Sickle and Star",MALE,0,72,SC,Graduate,"Rs 2,02,99,997
 ~ 2 Crore+","Rs 0
 ~",102498,117,102615,6.306235439,7.220352507,1627199
West Bengal,BISHNUPUR,KHAN NARAYAN CHANDRA,0,INC,Hand,MALE,0,67,SC,Graduate Professional,"Rs 32,47,596
 ~ 32 Lacs+","Rs 0
 ~",17860,72,17932,1.10201641,1.261758624,1627199
West Bengal,BISHNUPUR,NOTA,0,NOTA,,,,,,,,,14414,22,14436,0.887168687,1.015767761,1627199
Odisha,BOLANGIR,Sangeeta Kumari Singh Deo,1,BJP,Lotus,FEMALE,0,57,GENERAL,Graduate,"Rs 37,95,90,851
 ~ 37 Crore+","Rs 75,00,000
 ~ 75 Lacs+",496237,1849,498086,28.55267518,38.11657065,1744446
Odisha,BOLANGIR,Kalikesh Narayan Singh Deo,0,BJD,Conch,MALE,0,45,GENERAL,Graduate,"Rs 20,48,95,169
 ~ 20 Crore+","Rs 1,33,42,386
 ~ 1 Crore+",478183,387,478570,27.43392458,36.62308761,1744446
Odisha,BOLANGIR,Samarendra Mishra,0,INC,Hand,MALE,0,45,GENERAL,Post Graduate,"Rs 2,67,71,555
 ~ 2 Crore+","Rs 36,73,500
 ~ 36 Lacs+",270712,344,271056,15.53822818,20.74285399,1744446
Odisha,BOLANGIR,NOTA,0,NOTA,,,,,,,,,15989,12,16001,0.917253959,1.224493856,1744446
Odisha,BOLANGIR,DINESH NAG,0,APoI,Coat,MALE,0,49,SC,Graduate Professional,"Rs 18,19,971
 ~ 18 Lacs+","Rs 10,50,000
 ~ 10 Lacs+",13902,17,13919,0.797903747,1.065166551,1744446
West Bengal,BOLPUR,ASIT KUMAR MAL,1,AITC,Flowers and Grass,MALE,0,63,SC,10th Pass,"Rs 13,10,691
 ~ 13 Lacs+","Rs 0
 ~",698441,730,699171,41.00534112,47.82523638,1705073
West Bengal,BOLPUR,DAS RAMPRASAD,0,BJP,Lotus,MALE,0,53,SC,Post Graduate,"Rs 1,15,01,067
 ~ 1 Crore+","Rs 49,05,000
 ~ 49 Lacs+",591445,1324,592769,34.76502179,40.54704435,1705073
West Bengal,BOLPUR,RAM CHANDRA DOME,0,CPI(M),"Hammer, Sickle and Star",MALE,3,61,SC,Graduate Professional,"Rs 23,20,217
 ~ 23 Lacs+","Rs 0
 ~",91831,133,91964,5.393552065,6.290592772,1705073
West Bengal,BOLPUR,ABHIJIT SAHA,0,INC,Hand,MALE,0,47,SC,Graduate,"Rs 41,95,922
 ~ 41 Lacs+","Rs 1,13,600
 ~ 1 Lacs+",30005,107,30112,1.766024094,2.059744351,1705073
West Bengal,BOLPUR,SIMANTA MONDAL,0,RVNP,Tractor Chalata Kisan,MALE,0,44,SC,Graduate,"Rs 11,26,000
 ~ 11 Lacs+","Rs 0
 ~",17010,3,17013,0.997787192,1.163736406,1705073
Uttar Pradesh,BULANDSHAHR,BHOLA SINGH,1,BJP,Lotus,MALE,1,42,SC,Graduate,"Rs 1,87,28,861
 ~ 1 Crore+","Rs 0
 ~",677196,4125,681321,38.10679978,60.56186667,1787925
Uttar Pradesh,BULANDSHAHR,YOGESH VERMA,0,BSP,Elephant,MALE,28,50,SC,12th Pass,"Rs 4,73,37,130
 ~ 4 Crore+","Rs 86,09,902
 ~ 86 Lacs+",390458,806,391264,21.88369199,34.77902222,1787925
Uttar Pradesh,BULANDSHAHR,BANSHI SINGH,0,INC,Hand,MALE,3,58,SC,10th Pass,"Rs 1,33,24,200
 ~ 1 Crore+","Rs 3,60,000
 ~ 3 Lacs+",29288,177,29465,1.647999776,2.619111111,1787925
Maharashtra,BULDHANA,Jadhav Prataprao Ganpatrao,1,SHS,Bow and Arrow,MALE,3,58,GENERAL,12th Pass,"Rs 11,62,72,966
 ~ 11 Crore+","Rs 7,35,482
 ~ 7 Lacs+",520537,1440,521977,29.60869422,46.5572434,1762918
Maharashtra,BULDHANA,Dr. Rajendra Bhaskarrav Shingne,0,NCP,Clock,MALE,1,58,GENERAL,Graduate Professional,"Rs 9,53,50,365
 ~ 9 Crore+","Rs 2,19,40,000
 ~ 2 Crore+",388293,397,388690,22.04810434,34.66883587,1762918
Maharashtra,BULDHANA,Siraskar Baliram Bhagwan,0,VBA,Cup & Saucer,MALE,2,57,GENERAL,8th Pass,"Rs 4,38,55,736
 ~ 4 Crore+","Rs 17,30,992
 ~ 17 Lacs+",172306,321,172627,9.792117387,15.39730152,1762918
Bihar,BUXAR,Ashwini Kumar Choubey,1,BJP,Lotus,MALE,3,66,GENERAL,Graduate,"Rs 4,01,83,612
 ~ 4 Crore+","Rs 13,50,667
 ~ 13 Lacs+",468690,4363,473053,25.85875051,47.93021413,1829373
Bihar,BUXAR,Jagadanand Singh,0,RJD,Hurricane Lamp,MALE,1,75,GENERAL,Graduate Professional,"Rs 3,58,71,242
 ~ 3 Crore+","Rs 5,30,000
 ~ 5 Lacs+",353627,1817,355444,19.4298265,36.01394988,1829373
Bihar,BUXAR,Sushil Kumar Singh,0,BSP,Elephant,MALE,1,50,GENERAL,Graduate Professional,"Rs 96,32,514
 ~ 96 Lacs+","Rs 2,65,000
 ~ 2 Lacs+",80031,230,80261,4.387350201,8.132126667,1829373
Bihar,BUXAR,NOTA,0,NOTA,,,,,,,,,16379,68,16447,0.899051205,1.666426874,1829373
Bihar,BUXAR,Uday Narayan Rai @ Luddu Rajbhar,0,SBSP,Walking Stick,MALE,0,34,GENERAL,Graduate,"Rs 6,95,070
 ~ 6 Lacs+","Rs 0
 ~",14163,7,14170,0.77458233,1.435718903,1829373
Bihar,BUXAR,Ramchandra Singh Yadav,0,IND,Almirah,MALE,Not Available,42,GENERAL,Not Available,Not Available,Not Available,10721,9,10730,0.58653976,1.087174582,1829373
Kerala,CHALAKUDY,BENNY BEHANAN,1,INC,Hand,MALE,4,66,GENERAL,Graduate,"Rs 2,04,61,931
 ~ 2 Crore+","Rs 9,15,938
 ~ 9 Lacs+",472935,509,473444,38.48521822,47.80171905,1230197
Kerala,CHALAKUDY,INNOCENT,0,CPI(M),"Hammer, Sickle and Star",MALE,0,71,GENERAL,8th Pass,"Rs 6,74,56,404
 ~ 6 Crore+","Rs 6,70,000
 ~ 6 Lacs+",340581,589,341170,27.73295659,34.44655015,1230197
Kerala,CHALAKUDY,A N RADHAKRISHNAN,0,BJP,Lotus,MALE,6,59,GENERAL,Graduate,"Rs 2,13,83,000
 ~ 2 Crore+","Rs 54,62,000
 ~ 54 Lacs+",153934,225,154159,12.531245,15.56480852,1230197
Karnataka,CHAMARAJANAGAR,V. SRINIVAS PRASAD,1,BJP,Lotus,MALE,0,71,SC,Post Graduate,"Rs 14,38,04,441
 ~ 14 Crore+","Rs 3,24,909
 ~ 3 Lacs+",567010,1527,568537,33.71439686,44.7411517,1686333
Karnataka,CHAMARAJANAGAR,R. DHRUVANARAYANA,0,INC,Hand,MALE,0,58,SC,Post Graduate,"Rs 9,24,18,254
 ~ 9 Crore+","Rs 21,90,481
 ~ 21 Lacs+",565754,966,566720,33.60664827,44.59816247,1686333
Karnataka,CHAMARAJANAGAR,Dr. SHIVAKUMARA,0,BSP,Elephant,MALE,0,42,SC,Doctorate,"Rs 1,65,80,750
 ~ 1 Crore+","Rs 1,16,00,000
 ~ 1 Crore+",87208,423,87631,5.196541846,6.896141966,1686333
Karnataka,CHAMARAJANAGAR,NOTA,0,NOTA,,,,,,,,,12706,10,12716,0.754062217,1.000688583,1686333
Uttar Pradesh,CHANDAULI,Dr. Mahendra Nath Pandey,1,BJP,Lotus,MALE,0,62,GENERAL,Doctorate,"Rs 3,33,59,734
 ~ 3 Crore+","Rs 0
 ~",508113,2620,510733,29.07116596,47.02046506,1756837
Uttar Pradesh,CHANDAULI,Sanjay Singh Chauhan,0,SP,Bicycle,MALE,2,43,GENERAL,Post Graduate,"Rs 40,15,011
 ~ 40 Lacs+","Rs 3,69,000
 ~ 3 Lacs+",494689,2085,496774,28.27661303,45.73533433,1756837
Uttar Pradesh,CHANDAULI,Shivkanya Kushwaha,0,JANADIP,Dolli,FEMALE,2,52,GENERAL,5th Pass,"Rs 6,60,18,000
 ~ 6 Crore+","Rs 2,47,77,000
 ~ 2 Crore+",22190,101,22291,1.268814352,2.052213557,1756837
Uttar Pradesh,CHANDAULI,Ramgovind,0,SBSP,Walking Stick,MALE,0,32,GENERAL,Graduate Professional,"Rs 1,97,703
 ~ 1 Lacs+","Rs 9,917
 ~ 9 Thou+",18971,14,18985,1.080635255,1.747847758,1756837
Uttar Pradesh,CHANDAULI,NOTA,0,NOTA,,,,,,,,,11182,36,11218,0.638533911,1.032781467,1756837
Chandigarh,CHANDIGARH,KIRRON KHER,1,BJP,Lotus,FEMALE,0,66,GENERAL,Post Graduate,"Rs 47,49,83,574
 ~ 47 Crore+","Rs 62,79,188
 ~ 62 Lacs+",230967,221,231188,35.74727591,50.62839849,646729
Chandigarh,CHANDIGARH,PAWAN KUMAR BANSAL,0,INC,Hand,MALE,0,70,GENERAL,Graduate Professional,"Rs 9,55,83,235
 ~ 9 Crore+","Rs 0
 ~",184117,101,184218,28.48457391,40.34232881,646729
Chandigarh,CHANDIGARH,HARMOHAN DHAWAN,0,AAP,Broom,MALE,0,78,GENERAL,Post Graduate,"Rs 24,30,11,000
 ~ 24 Crore+","Rs 0
 ~",13767,14,13781,2.130877075,3.017933282,646729
Chandigarh,CHANDIGARH,PARVEEN KUMAR,0,BSP,Elephant,MALE,0,44,SC,Others,"Rs 6,86,891
 ~ 6 Lacs+","Rs 0
 ~",7391,5,7396,1.143601106,1.619667263,646729
NCT OF Delhi,CHANDNI CHOWK,HARSH VARDHAN,1,BJP,Lotus,MALE,0,64,GENERAL,Post Graduate,"Rs 3,01,71,897
 ~ 3 Crore+","Rs 0
 ~",517939,1116,519055,33.22413417,52.92083922,1562283
NCT OF Delhi,CHANDNI CHOWK,JAI PRAKASH AGARWAL,0,INC,Hand,MALE,0,74,GENERAL,Graduate,"Rs 9,61,59,175
 ~ 9 Crore+","Rs 0
 ~",290689,221,290910,18.62082606,29.66005787,1562283
NCT OF Delhi,CHANDNI CHOWK,PANKAJ KUMAR GUPTA,0,AAP,Broom,MALE,0,52,GENERAL,Graduate Professional,"Rs 20,43,51,194
 ~ 20 Crore+","Rs 7,37,055
 ~ 7 Lacs+",144447,104,144551,9.252548994,14.73786059,1562283
Maharashtra,CHANDRAPUR,Balubhau alias Suresh Narayan Dhanorkar,1,INC,Hand,MALE,5,43,GENERAL,12th Pass,"Rs 13,74,55,342
 ~ 13 Crore+","Rs 2,27,52,880
 ~ 2 Crore+",557550,1957,559507,29.29067715,45.14024362,1910188
Maharashtra,CHANDRAPUR,Ahir Hansraj Gangaram,0,BJP,Lotus,MALE,0,64,GENERAL,10th Pass,"Rs 1,83,00,860
 ~ 1 Crore+","Rs 45,386
 ~ 45 Thou+",512728,2016,514744,26.94729524,41.52882727,1910188
Maharashtra,CHANDRAPUR,Adv. Rajendra Shriramji Mahadole,0,VBA,Cup & Saucer,MALE,2,48,GENERAL,Graduate Professional,"Rs 1,97,03,000
 ~ 1 Crore+","Rs 69,78,054
 ~ 69 Lacs+",111547,532,112079,5.867432944,9.042377243,1910188
Jharkhand,CHATRA,SUNIL KUMAR SINGH,1,BJP,Lotus,MALE,0,55,GENERAL,Post Graduate,"Rs 22,62,09,137
 ~ 22 Crore+","Rs 18,89,051
 ~ 18 Lacs+",526205,1872,528077,37.05236673,57.03046365,1425218
